start,end,duration,activity,returnCode
2017-08-07 10:52:24.159000,2017-08-07 10:52:29.004000,0:00:04.845000,browsing,0
2017-08-07 10:52:29.004000,2017-08-07 11:20:14.004000,0:27:45.000000,meeting,0
2017-08-07 11:20:14.004000,2017-08-07 11:21:23.189000,0:01:09.185000,browsing,0
2017-08-07 11:21:23.189000,2017-08-07 11:22:09.517000,0:00:46.328000,copyFiles,0
2017-08-07 11:22:09.517000,2017-08-07 11:27:08.361000,0:04:58.844000,copyFiles,0
2017-08-07 11:27:08.361000,2017-08-07 11:27:48.392000,0:00:40.031000,printing,0
2017-08-07 11:27:48.392000,2017-08-07 11:29:35.392000,0:01:47.000000,breaks,0
2017-08-07 11:29:35.392000,2017-08-07 12:16:40.392000,0:47:05.000000,breaks,0
2017-08-07 12:16:40.392000,2017-08-07 12:18:53.847000,0:02:13.455000,browsing,0
2017-08-07 12:18:53.847000,2017-08-07 12:19:03.863000,0:00:10.016000,printing,0
2017-08-07 12:19:03.863000,2017-08-07 12:19:16.036000,0:00:12.173000,private,0
2017-08-07 12:19:16.036000,2017-08-07 12:19:26.051000,0:00:10.015000,printing,0
2017-08-07 12:19:26.051000,2017-08-07 12:19:36.083000,0:00:10.032000,printing,0
2017-08-07 12:19:36.083000,2017-08-07 12:19:46.114000,0:00:10.031000,printing,0
2017-08-07 12:19:46.114000,2017-08-07 12:38:52.114000,0:19:06.000000,meeting,0
2017-08-07 12:38:52.114000,2017-08-07 12:39:58.395000,0:01:06.281000,copyFiles,0
2017-08-07 12:39:58.395000,2017-08-07 12:43:20.498000,0:03:22.103000,private,0
2017-08-07 12:43:20.498000,2017-08-07 12:44:33.498000,0:01:13.000000,breaks,0
2017-08-07 12:44:33.498000,2017-08-07 12:54:33.509000,0:10:00.011000,browsing,-1
2017-08-07 12:54:33.538000,2017-08-07 13:00:24.933000,0:05:51.395000,copyFiles,0
2017-08-07 13:00:24.933000,2017-08-07 13:01:17.013000,0:00:52.080000,browsing,0
2017-08-07 13:01:17.013000,2017-08-07 13:01:27.029000,0:00:10.016000,printing,0
2017-08-07 13:01:27.029000,2017-08-07 13:02:57.091000,0:01:30.062000,printing,0
2017-08-07 13:02:57.091000,2017-08-07 13:04:52.240000,0:01:55.149000,browsing,0
2017-08-07 13:04:52.240000,2017-08-07 13:09:44.073000,0:04:51.833000,browsing,0
2017-08-07 13:09:44.073000,2017-08-07 13:11:56.073000,0:02:12.000000,breaks,0
2017-08-07 13:11:56.073000,2017-08-07 13:21:56.130000,0:10:00.057000,private,-1
2017-08-07 13:21:56.137000,2017-08-07 13:43:15.139000,0:21:19.002000,meeting,0
2017-08-07 13:43:15.166000,2017-08-07 13:52:57.024000,0:09:41.858000,browsing,0
2017-08-07 13:52:57.083000,2017-08-07 13:53:51.606000,0:00:54.523000,browsing,0
2017-08-07 13:53:51.619000,2017-08-07 13:54:44.277000,0:00:52.658000,private,0
2017-08-07 13:54:44.343000,2017-08-07 13:55:05.435000,0:00:21.092000,mailing,-1
2017-08-07 13:55:05.443000,2017-08-07 13:56:51.243000,0:01:45.800000,browsing,0
2017-08-07 13:56:51.250000,2017-08-07 14:02:36.807000,0:05:45.557000,copyFiles,0
2017-08-07 14:02:36.815000,2017-08-07 14:25:36.816000,0:23:00.001000,offline,0
2017-08-07 14:25:36.838000,2017-08-07 14:30:29.662000,0:04:52.824000,copyFiles,0
2017-08-07 14:30:31.083000,2017-08-07 14:33:56.088000,0:03:25.005000,breaks,0
2017-08-07 14:33:56.113000,2017-08-07 14:34:32.921000,0:00:36.808000,browsing,0
2017-08-07 14:34:33.027000,2017-08-07 14:34:54.099000,0:00:21.072000,mailing,-1
2017-08-07 14:34:54.107000,2017-08-07 14:38:15.174000,0:03:21.067000,browsing,0
2017-08-07 14:38:15.181000,2017-08-07 14:38:31.591000,0:00:16.410000,browsing,0
2017-08-07 14:38:31.757000,2017-08-07 14:44:40.768000,0:06:09.011000,offline,0
2017-08-07 14:44:40.781000,2017-08-07 14:45:42.711000,0:01:01.930000,browsing,0
2017-08-07 14:45:42.775000,2017-08-07 14:55:43.156000,0:10:00.381000,private,-1
2017-08-07 14:55:43.492000,2017-08-07 15:05:43.589000,0:10:00.097000,browsing,-1
2017-08-07 15:05:44.075000,2017-08-07 15:06:39.401000,0:00:55.326000,browsing,0
2017-08-07 15:06:39.878000,2017-08-07 15:08:42.881000,0:02:03.003000,breaks,0
2017-08-07 15:08:42.898000,2017-08-07 15:18:43.369000,0:10:00.471000,browsing,-1
2017-08-07 15:18:43.745000,2017-08-07 15:20:05.269000,0:01:21.524000,browsing,0
2017-08-07 15:20:05.757000,2017-08-07 15:21:16.758000,0:01:11.001000,breaks,0
2017-08-07 15:21:17.095000,2017-08-07 15:22:43.097000,0:01:26.002000,breaks,0
2017-08-07 15:22:43.889000,2017-08-07 15:24:37.412000,0:01:53.523000,browsing,0
2017-08-07 15:24:38.091000,2017-08-07 15:24:59.186000,0:00:21.095000,mailing,-1
2017-08-07 15:24:59.756000,2017-08-07 15:28:17.809000,0:03:18.053000,private,0
2017-08-07 15:28:18.285000,2017-08-07 15:32:07.308000,0:03:49.023000,breaks,0
2017-08-07 15:32:08.173000,2017-08-07 15:33:58.990000,0:01:50.817000,private,0
2017-08-07 15:33:59.521000,2017-08-07 15:35:28.571000,0:01:29.050000,breaks,0
2017-08-07 15:35:29.023000,2017-08-07 15:35:39.408000,0:00:10.385000,printing,0
2017-08-07 15:35:39.943000,2017-08-07 15:35:50.333000,0:00:10.390000,printing,0
2017-08-07 15:35:50.753000,2017-08-07 15:38:52.795000,0:03:02.042000,breaks,0
2017-08-07 15:38:52.976000,2017-08-07 15:48:53.842000,0:10:00.866000,private,-1
2017-08-07 15:48:54.135000,2017-08-07 16:03:16.137000,0:14:22.002000,offline,0
2017-08-07 16:03:16.672000,2017-08-07 16:13:17.094000,0:10:00.422000,private,-1
2017-08-07 16:13:17.808000,2017-08-07 16:58:25.811000,0:45:08.003000,offline,0
2017-08-07 16:58:26.651000,2017-08-07 16:58:59.180000,0:00:32.529000,printing,0
2017-08-07 16:58:59.691000,2017-08-07 17:09:00.559000,0:10:00.868000,browsing,-1
2017-08-08 10:01:51.843000,2017-08-08 10:03:09.048000,0:01:17.205000,browsing,0
2017-08-08 10:03:09.064000,2017-08-08 10:27:41.064000,0:24:32.000000,offline,0
2017-08-08 10:27:41.064000,2017-08-08 10:52:54.064000,0:25:13.000000,meeting,0
2017-08-08 10:52:54.064000,2017-08-08 10:53:59.796000,0:01:05.732000,browsing,0
2017-08-08 10:53:59.796000,2017-08-08 11:11:44.625000,0:17:44.829000,copyFiles,0
2017-08-08 11:11:44.625000,2017-08-08 11:11:51.830000,0:00:07.205000,browsing,0
2017-08-08 11:11:51.830000,2017-08-08 11:13:30.463000,0:01:38.633000,browsing,0
2017-08-08 11:13:30.463000,2017-08-08 11:14:09.418000,0:00:38.955000,private,0
2017-08-08 11:14:09.418000,2017-08-08 11:22:37.869000,0:08:28.451000,browsing,0
2017-08-08 11:22:37.869000,2017-08-08 11:22:57.962000,0:00:20.093000,printing,0
2017-08-08 11:22:57.962000,2017-08-08 11:25:38.503000,0:02:40.541000,browsing,0
2017-08-08 11:25:38.503000,2017-08-08 11:25:47.833000,0:00:09.330000,browsing,0
2017-08-08 11:25:47.833000,2017-08-08 12:54:57.833000,1:29:10.000000,meeting,0
2017-08-08 12:54:57.833000,2017-08-08 12:58:16.833000,0:03:19.000000,breaks,0
2017-08-08 12:58:16.833000,2017-08-08 12:58:53.382000,0:00:36.549000,browsing,0
2017-08-08 12:58:53.382000,2017-08-08 13:03:52.382000,0:04:59.000000,breaks,0
2017-08-08 13:03:52.382000,2017-08-08 13:04:13.445000,0:00:21.063000,mailing,-1
2017-08-08 13:04:13.445000,2017-08-08 13:52:40.445000,0:48:27.000000,meeting,0
2017-08-08 13:52:40.445000,2017-08-08 13:53:01.460000,0:00:21.015000,mailing,-1
2017-08-08 13:53:01.460000,2017-08-08 13:53:11.492000,0:00:10.032000,printing,0
2017-08-08 13:53:11.492000,2017-08-08 13:53:17.384000,0:00:05.892000,browsing,0
2017-08-08 13:53:17.384000,2017-08-08 15:42:29.384000,1:49:12.000000,meeting,0
2017-08-08 15:42:29.384000,2017-08-08 15:42:50.431000,0:00:21.047000,mailing,-1
2017-08-08 15:42:50.431000,2017-08-08 15:43:22.917000,0:00:32.486000,browsing,0
2017-08-08 15:43:22.917000,2017-08-08 15:43:32.933000,0:00:10.016000,printing,0
2017-08-08 15:43:32.933000,2017-08-08 15:44:15.576000,0:00:42.643000,browsing,0
2017-08-08 15:44:15.576000,2017-08-08 15:46:14.794000,0:01:59.218000,browsing,0
2017-08-08 15:46:14.794000,2017-08-08 15:50:02.794000,0:03:48.000000,breaks,0
2017-08-08 15:50:02.794000,2017-08-08 16:45:38.794000,0:55:36.000000,meeting,0
2017-08-08 16:45:38.794000,2017-08-08 16:47:36.794000,0:01:58.000000,breaks,0
2017-08-08 16:47:36.794000,2017-08-08 16:55:43.875000,0:08:07.081000,private,0
2017-08-08 16:55:43.906000,2017-08-08 16:58:42.906000,0:02:59.000000,breaks,0
2017-08-08 16:58:42.906000,2017-08-08 16:59:49.498000,0:01:06.592000,browsing,0
2017-08-08 16:59:49.498000,2017-08-08 17:00:53.324000,0:01:03.826000,browsing,0
2017-08-10 10:03:47.968000,2017-08-10 10:11:50.828000,0:08:02.860000,copyFiles,0
2017-08-10 10:11:50.828000,2017-08-10 10:13:45.281000,0:01:54.453000,copyFiles,0
2017-08-10 10:13:45.281000,2017-08-10 10:17:48.281000,0:04:03.000000,breaks,0
2017-08-10 10:17:48.281000,2017-08-10 10:20:28.642000,0:02:40.361000,browsing,0
2017-08-10 10:20:28.642000,2017-08-10 10:23:54.642000,0:03:26.000000,breaks,0
2017-08-10 10:23:54.642000,2017-08-10 10:24:04.736000,0:00:10.094000,printing,0
2017-08-10 10:24:04.736000,2017-08-10 10:25:11.736000,0:01:07.000000,breaks,0
2017-08-10 10:25:11.783000,2017-08-10 10:27:41.673000,0:02:29.890000,private,0
2017-08-10 10:27:41.673000,2017-08-10 10:33:38.166000,0:05:56.493000,browsing,0
2017-08-10 10:33:38.166000,2017-08-10 10:41:57.069000,0:08:18.903000,browsing,0
2017-08-10 10:41:57.069000,2017-08-10 10:51:57.082000,0:10:00.013000,browsing,-1
2017-08-10 10:51:57.092000,2017-08-10 10:53:48.862000,0:01:51.770000,mailing,0
2017-08-10 10:53:48.876000,2017-08-10 10:53:58.894000,0:00:10.018000,printing,0
2017-08-10 10:53:58.905000,2017-08-10 10:54:59.410000,0:01:00.505000,mailing,0
2017-08-10 10:54:59.416000,2017-08-10 11:25:32.416000,0:30:33.000000,offline,0
2017-08-10 11:25:32.424000,2017-08-10 12:15:49.426000,0:50:17.002000,meeting,0
2017-08-10 12:15:49.437000,2017-08-10 12:19:14.440000,0:03:25.003000,breaks,0
2017-08-10 12:19:14.450000,2017-08-10 13:00:28.453000,0:41:14.003000,breaks,0
2017-08-10 13:00:28.464000,2017-08-10 13:02:13.504000,0:01:45.040000,copyFiles,0
2017-08-10 13:02:13.514000,2017-08-10 13:07:32.377000,0:05:18.863000,private,0
2017-08-10 13:07:32.384000,2017-08-10 13:08:22.921000,0:00:50.537000,mailing,0
2017-08-10 13:08:22.928000,2017-08-10 13:09:23.448000,0:01:00.520000,mailing,0
2017-08-10 13:09:23.455000,2017-08-10 13:18:43.457000,0:09:20.002000,offline,0
2017-08-10 13:18:43.469000,2017-08-10 13:20:07.751000,0:01:24.282000,copyFiles,0
2017-08-10 13:20:07.763000,2017-08-10 13:27:52.540000,0:07:44.777000,copyFiles,0
2017-08-10 13:27:52.549000,2017-08-10 13:37:52.681000,0:10:00.132000,browsing,-1
2017-08-10 13:37:52.736000,2017-08-10 13:38:14.852000,0:00:22.116000,browsing,0
2017-08-10 13:38:14.868000,2017-08-10 13:42:31.510000,0:04:16.642000,copyFiles,0
2017-08-10 13:42:31.518000,2017-08-10 13:42:41.536000,0:00:10.018000,printing,0
2017-08-10 13:42:41.543000,2017-08-10 13:46:55.544000,0:04:14.001000,breaks,0
2017-08-10 13:46:55.555000,2017-08-10 13:49:56.654000,0:03:01.099000,browsing,0
2017-08-10 13:49:56.666000,2017-08-10 13:52:51.668000,0:02:55.002000,breaks,0
2017-08-10 13:52:51.678000,2017-08-10 13:54:50.680000,0:01:59.002000,breaks,0
2017-08-10 13:54:50.690000,2017-08-10 13:55:28.011000,0:00:37.321000,browsing,0
2017-08-10 13:55:28.019000,2017-08-10 13:55:36.412000,0:00:08.393000,browsing,0
2017-08-10 13:55:36.419000,2017-08-10 13:57:20.025000,0:01:43.606000,browsing,0
2017-08-10 13:57:20.035000,2017-08-10 14:02:27.038000,0:05:07.003000,offline,0
2017-08-10 14:02:27.045000,2017-08-10 14:02:37.295000,0:00:10.250000,browsing,0
2017-08-10 14:02:37.302000,2017-08-10 14:13:57.305000,0:11:20.003000,offline,0
2017-08-10 14:13:57.315000,2017-08-10 14:14:27.364000,0:00:30.049000,printing,0
2017-08-10 14:14:27.373000,2017-08-10 14:27:34.941000,0:13:07.568000,copyFiles,0
2017-08-10 14:27:34.954000,2017-08-10 14:34:50.648000,0:07:15.694000,private,0
2017-08-10 14:34:50.656000,2017-08-10 14:37:34.520000,0:02:43.864000,copyFiles,0
2017-08-10 14:37:34.528000,2017-08-10 14:37:43.654000,0:00:09.126000,browsing,0
2017-08-10 14:37:43.660000,2017-08-10 14:39:31.787000,0:01:48.127000,browsing,0
2017-08-10 14:39:31.793000,2017-08-10 14:39:39.451000,0:00:07.658000,browsing,0
2017-08-10 14:39:39.458000,2017-08-10 14:43:11.458000,0:03:32.000000,breaks,0
2017-08-10 14:43:11.467000,2017-08-10 15:02:47.451000,0:19:35.984000,copyFiles,0
2017-08-10 15:02:47.451000,2017-08-10 15:12:47.502000,0:10:00.051000,browsing,-1
2017-08-10 15:12:47.514000,2017-08-10 15:14:15.625000,0:01:28.111000,copyFiles,0
2017-08-10 15:14:15.632000,2017-08-10 15:19:53.245000,0:05:37.613000,copyFiles,0
2017-08-10 15:19:53.254000,2017-08-10 15:25:44.257000,0:05:51.003000,offline,0
2017-08-10 15:25:44.284000,2017-08-10 15:30:37.286000,0:04:53.002000,offline,0
2017-08-10 15:30:37.346000,2017-08-10 15:36:38.725000,0:06:01.379000,browsing,0
2017-08-10 15:36:38.742000,2017-08-10 15:37:29.505000,0:00:50.763000,mailing,0
2017-08-10 15:37:29.532000,2017-08-10 16:01:34.534000,0:24:05.002000,meeting,0
2017-08-10 16:01:34.542000,2017-08-10 16:08:03.759000,0:06:29.217000,browsing,0
2017-08-10 16:08:03.767000,2017-08-10 18:10:58.671000,2:02:54.904000,copyFiles,0
2017-08-14 10:01:57.911000,2017-08-14 10:02:09.101000,0:00:11.190000,browsing,0
2017-08-14 10:02:09.101000,2017-08-14 10:03:58.165000,0:01:49.064000,browsing,0
2017-08-14 10:03:58.165000,2017-08-14 10:04:58.556000,0:01:00.391000,mailing,0
2017-08-14 10:04:58.572000,2017-08-14 10:09:18.450000,0:04:19.878000,browsing,0
2017-08-14 10:09:18.466000,2017-08-14 10:10:34.386000,0:01:15.920000,browsing,0
2017-08-14 10:10:34.386000,2017-08-14 10:13:03.386000,0:02:29.000000,offline,0
2017-08-14 10:13:03.386000,2017-08-14 10:17:31.264000,0:04:27.878000,browsing,0
2017-08-14 10:17:31.264000,2017-08-14 11:03:37.264000,0:46:06.000000,offline,0
2017-08-14 11:03:37.264000,2017-08-14 11:04:38.561000,0:01:01.297000,mailing,0
2017-08-14 11:04:38.561000,2017-08-14 11:05:28.967000,0:00:50.406000,mailing,0
2017-08-14 11:05:28.983000,2017-08-14 11:10:14.983000,0:04:46.000000,breaks,0
2017-08-14 11:10:14.983000,2017-08-14 11:20:18.124000,0:10:03.141000,private,-1
2017-08-14 11:20:18.124000,2017-08-14 11:23:18.718000,0:03:00.594000,copyFiles,0
2017-08-14 11:23:18.734000,2017-08-14 11:25:51.439000,0:02:32.705000,browsing,0
2017-08-14 11:25:51.439000,2017-08-14 13:05:54.454000,1:40:03.015000,meeting,0
2017-08-14 13:05:54.454000,2017-08-14 13:13:10.999000,0:07:16.545000,private,0
2017-08-14 13:13:10.999000,2017-08-14 13:37:04.109000,0:23:53.110000,copyFiles,0
2017-08-14 13:37:04.109000,2017-08-14 13:40:44.652000,0:03:40.543000,browsing,0
2017-08-14 13:40:44.652000,2017-08-14 13:43:15.464000,0:02:30.812000,copyFiles,0
2017-08-14 13:43:15.480000,2017-08-14 13:53:15.492000,0:10:00.012000,browsing,-1
2017-08-14 13:53:15.499000,2017-08-14 13:54:06.713000,0:00:51.214000,mailing,0
2017-08-14 13:54:06.721000,2017-08-14 13:54:58.176000,0:00:51.455000,mailing,0
2017-08-14 13:54:58.184000,2017-08-14 13:55:51.335000,0:00:53.151000,mailing,0
2017-08-14 13:55:51.344000,2017-08-14 13:56:42.925000,0:00:51.581000,mailing,0
2017-08-14 13:56:42.932000,2017-08-14 13:58:57.622000,0:02:14.690000,browsing,0
2017-08-14 13:58:57.631000,2017-08-14 14:03:04.510000,0:04:06.879000,copyFiles,0
2017-08-14 14:03:04.519000,2017-08-14 14:04:17.513000,0:01:12.994000,mailing,0
2017-08-14 14:04:17.524000,2017-08-14 14:07:16.526000,0:02:59.002000,breaks,0
2017-08-14 14:07:16.552000,2017-08-14 14:18:19.556000,0:11:03.004000,offline,0
2017-08-14 14:18:19.566000,2017-08-14 14:24:26.570000,0:06:07.004000,offline,0
2017-08-14 14:24:26.582000,2017-08-14 14:25:17.824000,0:00:51.242000,mailing,0
2017-08-14 14:25:17.831000,2017-08-14 14:27:51.833000,0:02:34.002000,breaks,0
2017-08-14 14:27:51.843000,2017-08-14 14:28:55.193000,0:01:03.350000,mailing,0
2017-08-14 14:28:55.200000,2017-08-14 14:38:57.558000,0:10:02.358000,browsing,-1
2017-08-14 14:38:57.569000,2017-08-14 14:48:57.583000,0:10:00.014000,browsing,-1
2017-08-14 14:48:57.590000,2017-08-14 14:53:45.601000,0:04:48.011000,browsing,0
2017-08-14 14:53:45.610000,2017-08-14 14:54:55.611000,0:01:10.001000,breaks,0
2017-08-14 14:54:55.620000,2017-08-14 15:18:55.624000,0:24:00.004000,meeting,0
2017-08-14 15:18:55.636000,2017-08-14 15:24:07.942000,0:05:12.306000,private,0
2017-08-14 15:24:07.950000,2017-08-14 15:27:55.952000,0:03:48.002000,breaks,0
2017-08-14 15:27:55.965000,2017-08-14 15:29:40.968000,0:01:45.003000,breaks,0
2017-08-14 15:29:40.979000,2017-08-14 15:56:54.705000,0:27:13.726000,copyFiles,0
2017-08-14 15:56:54.713000,2017-08-14 16:01:39.545000,0:04:44.832000,browsing,0
2017-08-14 16:01:39.552000,2017-08-14 17:56:28.567000,1:54:49.015000,meeting,0
2017-08-15 10:00:24.296000,2017-08-15 10:01:19.015000,0:00:54.719000,copyFiles,0
2017-08-15 10:01:19.031000,2017-08-15 10:03:03.423000,0:01:44.392000,browsing,0
2017-08-15 10:03:03.423000,2017-08-15 10:07:32.990000,0:04:29.567000,browsing,0
2017-08-15 10:07:33.005000,2017-08-15 10:07:43.115000,0:00:10.110000,printing,0
2017-08-15 10:07:43.130000,2017-08-15 10:09:04.880000,0:01:21.750000,mailing,0
2017-08-15 10:09:04.896000,2017-08-15 10:18:35.312000,0:09:30.416000,private,0
2017-08-15 10:18:35.312000,2017-08-15 10:39:42.312000,0:21:07.000000,meeting,0
2017-08-15 10:39:42.312000,2017-08-15 10:48:36.328000,0:08:54.016000,offline,0
2017-08-15 10:48:36.328000,2017-08-15 12:44:43.343000,1:56:07.015000,meeting,0
2017-08-15 12:44:43.343000,2017-08-15 12:51:31.515000,0:06:48.172000,copyFiles,0
2017-08-15 12:51:31.531000,2017-08-15 13:19:14.531000,0:27:43.000000,offline,0
2017-08-15 13:19:14.531000,2017-08-15 13:20:30.531000,0:01:16.000000,breaks,0
