start,end,duration,activity,returnCode
2017-08-03 12:56:41.803894,2017-08-03 12:59:30.484616,0:02:48.680722,browsing,0
2017-08-03 12:59:30.490275,2017-08-03 13:00:20.837418,0:00:50.347143,mailing,0
2017-08-03 13:00:20.842705,2017-08-03 13:00:35.881437,0:00:15.038732,printing,0
2017-08-03 13:00:35.887318,2017-08-03 13:10:35.892890,0:10:00.005572,browsing,-1
2017-08-03 13:10:35.912970,2017-08-03 13:10:44.771255,0:00:08.858285,browsing,0
2017-08-03 13:10:44.795525,2017-08-03 13:13:06.890089,0:02:22.094564,copyFiles,0
2017-08-03 13:13:06.985051,2017-08-03 13:21:24.090276,0:08:17.105225,copyFiles,0
2017-08-03 13:21:24.096465,2017-08-03 13:24:02.328933,0:02:38.232468,browsing,0
2017-08-03 13:24:02.339243,2017-08-03 13:24:17.377072,0:00:15.037829,printing,0
2017-08-03 13:24:17.382927,2017-08-03 13:34:17.392512,0:10:00.009585,browsing,-1
2017-08-03 13:34:17.397842,2017-08-03 14:48:57.488390,1:14:40.090548,meeting,0
2017-08-03 14:48:57.495580,2017-08-03 14:49:51.818251,0:00:54.322671,browsing,0
2017-08-03 14:49:51.824458,2017-08-03 15:07:58.836969,0:18:07.012511,meeting,0
2017-08-03 15:07:58.843839,2017-08-03 15:18:01.171929,0:10:02.328090,copyFiles,0
2017-08-03 15:18:01.177835,2017-08-03 15:18:51.960053,0:00:50.782218,mailing,0
2017-08-03 15:18:51.966865,2017-08-03 15:21:50.772886,0:02:58.806021,browsing,0
2017-08-03 15:21:50.778390,2017-08-03 15:23:23.749447,0:01:32.971057,mailing,0
2017-08-03 15:23:23.754627,2017-08-03 15:28:31.984182,0:05:08.229555,browsing,0
2017-08-03 15:28:31.993257,2017-08-03 15:56:02.874915,0:27:30.881658,copyFiles,0
2017-08-03 15:56:02.882671,2017-08-03 16:00:18.556416,0:04:15.673745,copyFiles,0
2017-08-04 09:15:37.572035,2017-08-04 09:17:28.654606,0:01:51.082571,browsing,0
2017-08-04 09:17:28.659177,2017-08-04 09:18:30.109219,0:01:01.450042,browsing,0
2017-08-04 09:18:30.114083,2017-08-04 09:23:56.684914,0:05:26.570831,browsing,0
2017-08-04 09:23:56.690104,2017-08-04 09:27:02.010555,0:03:05.320451,browsing,0
2017-08-04 09:27:02.016178,2017-08-04 09:30:14.441574,0:03:12.425396,browsing,0
2017-08-04 09:30:14.447838,2017-08-04 09:33:40.045047,0:03:25.597209,browsing,0
2017-08-04 09:33:40.061637,2017-08-04 09:36:00.346936,0:02:20.285299,browsing,0
2017-08-04 09:36:00.352131,2017-08-04 09:37:46.443335,0:01:46.091204,browsing,0
2017-08-04 09:37:46.448536,2017-08-04 10:06:33.549525,0:28:47.100989,offline,0
2017-08-04 10:06:33.555008,2017-08-04 10:06:44.704277,0:00:11.149269,browsing,0
2017-08-04 10:06:44.709763,2017-08-04 10:34:43.811471,0:27:59.101708,offline,0
2017-08-04 10:34:43.818580,2017-08-04 10:35:29.127602,0:00:45.309022,printing,0
2017-08-04 10:35:29.134074,2017-08-04 10:40:11.040595,0:04:41.906521,copyFiles,0
2017-08-04 10:40:11.046891,2017-08-04 11:51:37.149447,1:11:26.102556,meeting,0
2017-08-04 11:51:37.155664,2017-08-04 11:52:40.097311,0:01:02.941647,browsing,0
2017-08-04 11:52:40.102825,2017-08-04 11:52:45.987970,0:00:05.885145,browsing,0
2017-08-04 11:52:45.993196,2017-08-04 11:57:48.256655,0:05:02.263459,browsing,0
2017-08-04 11:57:48.262805,2017-08-04 12:00:21.066556,0:02:32.803751,browsing,0
2017-08-04 12:00:21.072311,2017-08-04 12:00:24.079777,0:00:03.007466,mailing,-1
2017-08-04 12:00:24.085666,2017-08-04 12:00:46.618085,0:00:22.532419,browsing,0
2017-08-04 12:00:46.917804,2017-08-04 12:16:31.020099,0:15:44.102295,offline,0
2017-08-04 12:16:31.030203,2017-08-04 12:16:36.265981,0:00:05.235778,browsing,0
2017-08-04 12:16:36.271535,2017-08-04 12:20:05.108994,0:03:28.837459,browsing,0
2017-08-04 12:20:05.112941,2017-08-04 12:20:23.928225,0:00:18.815284,copyFiles,0
2017-08-04 12:20:23.933958,2017-08-04 12:20:52.981528,0:00:29.047570,browsing,0
2017-08-04 12:20:52.987439,2017-08-04 12:28:07.643733,0:07:14.656294,copyFiles,0
2017-08-04 12:28:07.650544,2017-08-04 12:35:54.728791,0:07:47.078247,browsing,0
2017-08-04 12:35:54.734788,2017-08-04 12:38:20.934493,0:02:26.199705,browsing,0
2017-08-04 12:38:20.939980,2017-08-04 12:44:48.041651,0:06:27.101671,offline,0
2017-08-04 12:44:48.048986,2017-08-04 12:45:08.473285,0:00:20.424299,browsing,0
2017-08-04 12:45:08.477914,2017-08-04 12:45:23.516036,0:00:15.038122,printing,0
2017-08-04 12:45:23.521916,2017-08-04 12:45:26.522350,0:00:03.000434,mailing,-1
2017-08-04 12:45:26.527599,2017-08-04 12:49:04.063107,0:03:37.535508,browsing,0
2017-08-04 12:49:04.069408,2017-08-04 12:53:16.226313,0:04:12.156905,browsing,0
2017-08-04 12:53:16.232198,2017-08-04 12:53:29.530527,0:00:13.298329,browsing,0
2017-08-04 12:53:29.537056,2017-08-04 12:56:48.224595,0:03:18.687539,copyFiles,0
2017-08-04 12:56:48.231205,2017-08-04 12:59:09.802958,0:02:21.571753,browsing,0
2017-08-04 12:59:09.808923,2017-08-04 13:00:47.906169,0:01:38.097246,browsing,0
2017-08-04 13:00:47.911531,2017-08-04 13:03:35.053609,0:02:47.142078,browsing,0
2017-08-04 13:03:35.058988,2017-08-04 13:04:52.757240,0:01:17.698252,browsing,0
2017-08-04 13:04:52.769948,2017-08-04 13:06:30.867126,0:01:38.097178,offline,0
2017-08-04 13:06:30.877274,2017-08-04 13:08:09.121965,0:01:38.244691,browsing,0
2017-08-04 13:08:09.128826,2017-08-04 13:13:54.163168,0:05:45.034342,browsing,0
2017-08-04 13:13:54.168239,2017-08-04 14:29:39.237214,1:15:45.068975,meeting,0
2017-08-04 14:29:39.244562,2017-08-04 14:32:00.469779,0:02:21.225217,browsing,0
2017-08-04 14:32:00.475487,2017-08-04 14:32:35.562138,0:00:35.086651,printing,0
2017-08-04 14:32:35.567692,2017-08-04 14:34:53.079842,0:02:17.512150,browsing,0
2017-08-04 14:34:53.085318,2017-08-04 14:37:44.802250,0:02:51.716932,browsing,0
2017-08-04 14:37:44.810735,2017-08-04 14:43:01.477671,0:05:16.666936,browsing,0
2017-08-04 14:43:01.482794,2017-08-04 14:45:11.295030,0:02:09.812236,browsing,0
2017-08-04 14:45:11.300931,2017-08-04 14:46:06.595286,0:00:55.294355,browsing,0
2017-08-04 14:46:06.607446,2017-08-04 14:47:13.757003,0:01:07.149557,browsing,0
2017-08-04 14:47:13.763634,2017-08-04 14:50:01.608891,0:02:47.845257,browsing,0
2017-08-04 14:50:01.615267,2017-08-04 14:51:43.241589,0:01:41.626322,browsing,0
2017-08-04 14:51:43.247875,2017-08-04 15:18:47.349302,0:27:04.101427,meeting,0
2017-08-04 15:18:47.356539,2017-08-04 15:19:30.846074,0:00:43.489535,browsing,0
2017-08-04 15:19:30.853728,2017-08-04 15:23:41.790293,0:04:10.936565,copyFiles,0
2017-08-04 15:23:41.798652,2017-08-04 15:24:57.678700,0:01:15.880048,browsing,0
2017-08-04 15:24:57.685798,2017-08-04 15:26:56.562977,0:01:58.877179,browsing,0
2017-08-04 15:26:56.568431,2017-08-04 15:30:15.779163,0:03:19.210732,browsing,0
2017-08-04 15:30:15.790788,2017-08-04 15:53:37.892366,0:23:22.101578,meeting,0
2017-08-04 15:53:37.904680,2017-08-04 15:56:31.528665,0:02:53.623985,browsing,0
2017-08-04 15:56:31.534887,2017-08-04 15:58:02.277522,0:01:30.742635,browsing,0
2017-08-04 15:58:02.287972,2017-08-04 16:02:56.203000,0:04:53.915028,browsing,0
2017-08-07 09:07:40.783524,2017-08-07 09:07:53.032493,0:00:12.248969,browsing,0
2017-08-07 09:07:53.043674,2017-08-07 09:29:44.145294,0:21:51.101620,offline,0
2017-08-07 09:29:44.152470,2017-08-07 09:30:31.307172,0:00:47.154702,browsing,0
2017-08-07 09:30:31.314036,2017-08-07 09:35:30.706368,0:04:59.392332,browsing,0
2017-08-07 09:35:30.712495,2017-08-07 09:38:10.459813,0:02:39.747318,copyFiles,0
2017-08-07 09:38:10.464320,2017-08-07 09:50:37.901089,0:12:27.436769,copyFiles,0
2017-08-07 09:50:37.910590,2017-08-07 09:52:34.106960,0:01:56.196370,browsing,0
2017-08-07 09:52:34.113323,2017-08-07 09:53:13.292595,0:00:39.179272,browsing,0
2017-08-07 09:53:13.298648,2017-08-07 09:54:23.884265,0:01:10.585617,browsing,0
2017-08-07 09:54:23.890219,2017-08-07 10:21:22.992094,0:26:59.101875,offline,0
2017-08-07 10:21:22.999858,2017-08-07 10:23:15.126093,0:01:52.126235,browsing,0
2017-08-07 10:23:15.132363,2017-08-07 10:26:15.919270,0:03:00.786907,copyFiles,0
2017-08-07 10:26:15.925220,2017-08-07 10:26:37.351342,0:00:21.426122,browsing,0
2017-08-07 10:26:37.356843,2017-08-07 10:36:03.819420,0:09:26.462577,copyFiles,0
2017-08-07 10:36:03.825551,2017-08-07 10:36:28.306864,0:00:24.481313,browsing,0
2017-08-07 10:36:28.312415,2017-08-07 10:39:23.392765,0:02:55.080350,browsing,0
2017-08-07 10:39:23.399155,2017-08-07 10:39:26.402841,0:00:03.003686,mailing,-1
2017-08-07 10:39:26.408383,2017-08-07 10:43:40.093304,0:04:13.684921,browsing,0
2017-08-07 10:43:40.132729,2017-08-07 10:44:11.935767,0:00:31.803038,browsing,0
2017-08-07 10:44:11.942136,2017-08-07 10:45:44.983277,0:01:33.041141,browsing,0
2017-08-07 10:45:44.989300,2017-08-07 10:48:53.459606,0:03:08.470306,browsing,0
2017-08-07 10:48:53.465816,2017-08-07 10:53:28.387125,0:04:34.921309,browsing,0
2017-08-07 10:53:28.392825,2017-08-07 10:56:19.066024,0:02:50.673199,browsing,0
2017-08-07 10:56:19.072999,2017-08-07 10:58:14.865765,0:01:55.792766,browsing,0
2017-08-07 10:58:14.871862,2017-08-07 11:01:29.298780,0:03:14.426918,browsing,0
2017-08-07 11:01:29.305287,2017-08-07 11:01:32.308024,0:00:03.002737,mailing,-1
2017-08-07 11:01:32.313050,2017-08-07 11:06:25.040668,0:04:52.727618,browsing,0
2017-08-07 11:06:25.046696,2017-08-07 11:55:54.148211,0:49:29.101515,offline,0
2017-08-07 11:55:54.156115,2017-08-07 11:57:02.007828,0:01:07.851713,browsing,0
2017-08-07 11:57:02.014692,2017-08-07 12:01:21.880693,0:04:19.866001,browsing,0
2017-08-07 12:01:21.887385,2017-08-07 12:02:26.590218,0:01:04.702833,browsing,0
2017-08-07 12:02:26.597432,2017-08-07 12:03:01.104597,0:00:34.507165,browsing,0
2017-08-07 12:03:01.109826,2017-08-07 12:04:13.089992,0:01:11.980166,browsing,0
2017-08-07 12:04:13.095784,2017-08-07 12:05:01.645126,0:00:48.549342,browsing,0
2017-08-07 12:05:01.651359,2017-08-07 12:06:37.677186,0:01:36.025827,browsing,0
2017-08-07 12:06:37.683400,2017-08-07 12:07:12.843975,0:00:35.160575,printing,0
2017-08-07 12:07:12.853140,2017-08-07 12:08:05.823263,0:00:52.970123,browsing,0
2017-08-07 12:08:05.828695,2017-08-07 13:12:57.930333,1:04:52.101638,meeting,0
2017-08-07 13:12:57.936992,2017-08-07 13:14:24.031591,0:01:26.094599,printing,0
2017-08-07 13:14:24.037643,2017-08-07 13:15:33.242430,0:01:09.204787,browsing,0
2017-08-07 13:15:33.248281,2017-08-07 13:16:16.435909,0:00:43.187628,copyFiles,0
2017-08-07 13:16:16.442016,2017-08-07 13:47:55.543572,0:31:39.101556,offline,0
2017-08-07 13:47:55.550453,2017-08-07 13:49:39.205376,0:01:43.654923,browsing,0
2017-08-07 13:49:39.211529,2017-08-07 13:52:12.492414,0:02:33.280885,browsing,0
2017-08-07 13:52:12.501535,2017-08-07 13:54:06.790113,0:01:54.288578,private,0
2017-08-07 13:54:06.795579,2017-08-07 13:54:53.861507,0:00:47.065928,copyFiles,0
2017-08-07 13:54:53.880511,2017-08-07 13:54:59.765730,0:00:05.885219,browsing,0
2017-08-07 13:54:59.783512,2017-08-07 13:55:39.572454,0:00:39.788942,browsing,0
2017-08-07 13:55:39.578512,2017-08-07 13:56:28.290335,0:00:48.711823,browsing,0
2017-08-07 13:56:28.296281,2017-08-07 14:02:13.398214,0:05:45.101933,offline,0
2017-08-07 14:02:14.248764,2017-08-07 14:06:58.976374,0:04:44.727610,browsing,0
2017-08-07 14:06:58.982516,2017-08-07 14:11:35.646316,0:04:36.663800,browsing,0
2017-08-07 14:11:35.652068,2017-08-07 14:15:14.113832,0:03:38.461764,browsing,0
2017-08-07 14:15:14.120475,2017-08-07 14:15:23.614288,0:00:09.493813,browsing,0
2017-08-07 14:15:23.623137,2017-08-07 14:16:26.599732,0:01:02.976595,browsing,0
2017-08-07 14:16:26.607943,2017-08-07 14:19:38.549296,0:03:11.941353,browsing,0
2017-08-07 14:19:38.560887,2017-08-07 14:24:10.742510,0:04:32.181623,copyFiles,0
2017-08-07 14:24:10.747108,2017-08-07 14:24:25.785052,0:00:15.037944,printing,0
2017-08-07 14:24:25.789483,2017-08-07 14:24:40.831006,0:00:15.041523,printing,0
2017-08-07 14:24:40.837246,2017-08-07 14:25:16.098620,0:00:35.261374,printing,0
2017-08-07 14:25:16.104256,2017-08-07 14:25:31.392461,0:00:15.288205,printing,0
2017-08-07 14:25:31.397917,2017-08-07 14:25:46.438738,0:00:15.040821,printing,0
2017-08-07 14:25:46.444615,2017-08-07 14:30:06.128003,0:04:19.683388,browsing,0
2017-08-07 14:30:06.137023,2017-08-07 14:43:24.241622,0:13:18.104599,meeting,0
2017-08-07 14:43:24.249484,2017-08-07 14:43:27.250428,0:00:03.000944,mailing,-1
2017-08-07 14:43:27.255523,2017-08-07 14:44:12.698309,0:00:45.442786,browsing,0
2017-08-07 14:44:12.705155,2017-08-07 14:44:27.742565,0:00:15.037410,printing,0
2017-08-07 14:44:27.748007,2017-08-07 15:23:18.849244,0:38:51.101237,meeting,0
2017-08-07 15:23:18.857447,2017-08-07 15:24:37.465288,0:01:18.607841,browsing,0
2017-08-07 15:24:37.472190,2017-08-07 15:26:21.399153,0:01:43.926963,browsing,0
2017-08-07 15:26:21.405510,2017-08-07 15:28:30.612260,0:02:09.206750,copyFiles,0
2017-08-07 15:28:30.620425,2017-08-07 15:30:41.644094,0:02:11.023669,browsing,0
2017-08-07 15:30:41.650279,2017-08-07 15:32:13.307054,0:01:31.656775,browsing,0
2017-08-07 15:32:13.312934,2017-08-07 16:50:53.414413,1:18:40.101479,meeting,0
2017-08-08 09:03:23.879348,2017-08-08 09:03:46.920551,0:00:23.041203,browsing,0
2017-08-08 09:03:46.926331,2017-08-08 09:44:04.963579,0:40:18.037248,offline,0
2017-08-08 09:44:04.969474,2017-08-08 09:44:30.719799,0:00:25.750325,printing,0
2017-08-08 09:44:30.725994,2017-08-08 09:49:25.789398,0:04:55.063404,copyFiles,0
2017-08-08 09:49:25.803426,2017-08-08 10:55:18.904407,1:05:53.100981,meeting,0
2017-08-08 10:55:18.911873,2017-08-08 10:56:14.287631,0:00:55.375758,browsing,0
2017-08-08 10:56:14.293943,2017-08-08 10:57:59.241862,0:01:44.947919,browsing,0
2017-08-08 10:57:59.372572,2017-08-08 10:58:06.606078,0:00:07.233506,browsing,0
2017-08-08 10:58:06.756036,2017-08-08 11:02:53.068268,0:04:46.312232,copyFiles,0
2017-08-08 11:02:53.074324,2017-08-08 11:03:28.191116,0:00:35.116792,printing,0
2017-08-08 11:03:28.196729,2017-08-08 11:04:01.311201,0:00:33.114472,browsing,0
2017-08-08 11:04:01.317661,2017-08-08 11:10:59.419353,0:06:58.101692,offline,0
2017-08-08 11:10:59.426170,2017-08-08 11:14:31.513247,0:03:32.087077,browsing,0
2017-08-08 11:14:31.520193,2017-08-08 11:16:30.567063,0:01:59.046870,copyFiles,0
2017-08-08 11:16:30.573464,2017-08-08 11:21:09.811475,0:04:39.238011,browsing,0
2017-08-08 11:21:09.817631,2017-08-08 11:23:51.415221,0:02:41.597590,browsing,0
2017-08-08 11:23:51.421966,2017-08-08 11:25:23.560039,0:01:32.138073,browsing,0
2017-08-08 11:25:23.567395,2017-08-08 12:25:54.669204,1:00:31.101809,meeting,0
2017-08-08 12:25:54.676129,2017-08-08 12:26:08.647837,0:00:13.971708,browsing,0
2017-08-08 12:26:08.652977,2017-08-08 12:26:26.422147,0:00:17.769170,browsing,0
2017-08-08 12:26:26.429161,2017-08-08 12:28:16.331605,0:01:49.902444,browsing,0
2017-08-08 12:28:16.338301,2017-08-08 12:28:19.342656,0:00:03.004355,mailing,-1
2017-08-08 12:28:19.348092,2017-08-08 12:28:58.381051,0:00:39.032959,browsing,0
2017-08-08 12:28:58.387046,2017-08-08 12:30:12.882557,0:01:14.495511,browsing,0
2017-08-08 12:30:12.888615,2017-08-08 12:30:15.893972,0:00:03.005357,mailing,-1
2017-08-08 12:30:15.899186,2017-08-08 12:33:48.000301,0:03:32.101115,breaks,0
2017-08-08 12:33:48.011467,2017-08-08 12:34:37.727632,0:00:49.716165,browsing,0
2017-08-08 12:34:37.735183,2017-08-08 13:01:01.837484,0:26:24.102301,offline,0
2017-08-08 13:01:01.844996,2017-08-08 13:01:26.287091,0:00:24.442095,browsing,0
2017-08-08 13:01:26.294109,2017-08-08 13:02:33.809353,0:01:07.515244,browsing,0
2017-08-08 13:02:33.815772,2017-08-08 13:04:43.494507,0:02:09.678735,browsing,0
2017-08-08 13:04:43.506541,2017-08-08 13:05:29.603087,0:00:46.096546,browsing,0
2017-08-08 13:05:29.608649,2017-08-08 13:13:32.329749,0:08:02.721100,browsing,0
2017-08-08 13:13:32.336455,2017-08-08 13:16:37.997699,0:03:05.661244,copyFiles,0
2017-08-08 13:16:38.003830,2017-08-08 13:18:30.231758,0:01:52.227928,copyFiles,0
2017-08-08 13:18:30.238002,2017-08-08 13:28:02.801752,0:09:32.563750,browsing,0
2017-08-08 13:28:02.808583,2017-08-08 13:29:47.496172,0:01:44.687589,browsing,0
2017-08-08 13:29:47.502808,2017-08-08 13:29:53.788736,0:00:06.285928,browsing,0
2017-08-08 13:29:53.794700,2017-08-08 13:29:56.795411,0:00:03.000711,mailing,-1
2017-08-08 13:29:56.799517,2017-08-08 13:30:02.729045,0:00:05.929528,browsing,0
2017-08-08 13:30:02.735864,2017-08-08 13:30:17.774567,0:00:15.038703,printing,0
2017-08-08 13:30:17.780959,2017-08-08 13:30:31.788375,0:00:14.007416,browsing,0
2017-08-08 13:30:31.794788,2017-08-08 13:33:06.736823,0:02:34.942035,browsing,0
2017-08-08 13:33:06.742597,2017-08-08 13:34:03.282519,0:00:56.539922,browsing,0
2017-08-08 13:34:03.423754,2017-08-08 13:35:24.246977,0:01:20.823223,browsing,0
2017-08-08 13:35:24.253301,2017-08-08 13:35:38.155596,0:00:13.902295,browsing,0
2017-08-08 13:35:38.161466,2017-08-08 13:45:38.166813,0:10:00.005347,browsing,-1
2017-08-08 13:45:38.172962,2017-08-08 13:46:23.385575,0:00:45.212613,printing,0
2017-08-08 13:46:23.391013,2017-08-08 14:31:24.450135,0:45:01.059122,offline,0
2017-08-08 14:31:24.458763,2017-08-08 14:32:09.702027,0:00:45.243264,printing,0
2017-08-08 14:32:09.707384,2017-08-08 14:59:11.716623,0:27:02.009239,offline,0
2017-08-08 14:59:11.725285,2017-08-08 14:59:19.465738,0:00:07.740453,browsing,0
2017-08-08 14:59:19.472697,2017-08-08 15:00:57.378579,0:01:37.905882,browsing,0
2017-08-08 15:00:57.386491,2017-08-08 15:27:00.450127,0:26:03.063636,offline,0
2017-08-08 15:27:00.476915,2017-08-08 15:27:17.490995,0:00:17.014080,browsing,0
2017-08-08 15:27:17.497150,2017-08-08 15:37:17.504987,0:10:00.007837,browsing,-1
2017-08-08 15:37:17.511163,2017-08-08 15:37:58.359461,0:00:40.848298,browsing,0
2017-08-08 15:37:58.366204,2017-08-08 15:42:04.501980,0:04:06.135776,browsing,0
2017-08-08 15:42:04.509435,2017-08-08 15:43:32.918611,0:01:28.409176,copyFiles,0
2017-08-08 15:43:32.924723,2017-08-08 15:43:35.931692,0:00:03.006969,mailing,-1
2017-08-08 15:43:35.938532,2017-08-08 15:43:38.939654,0:00:03.001122,mailing,-1
2017-08-08 15:43:38.944393,2017-08-08 15:56:00.002265,0:12:21.057872,copyFiles,0
2017-08-08 15:56:00.008460,2017-08-08 16:30:38.050319,0:34:38.041859,offline,0
2017-08-10 09:05:29.950924,2017-08-10 09:07:07.287557,0:01:37.336633,browsing,0
2017-08-10 09:07:07.292267,2017-08-10 09:12:52.320195,0:05:45.027928,copyFiles,0
2017-08-10 09:12:52.324893,2017-08-10 10:04:12.425827,0:51:20.100934,meeting,0
2017-08-10 10:04:12.435431,2017-08-10 10:05:47.982949,0:01:35.547518,browsing,0
2017-08-10 10:05:47.988548,2017-08-10 10:07:19.503357,0:01:31.514809,browsing,0
2017-08-10 10:07:19.508894,2017-08-10 10:13:27.958663,0:06:08.449769,browsing,0
2017-08-10 10:13:27.964438,2017-08-10 10:23:59.055867,0:10:31.091429,offline,0
