start,end,duration,activity,returnCode
2017-08-03 08:58:10.056907,2017-08-03 09:06:51.475564,0:08:41.418657,private,0
2017-08-03 09:06:51.483571,2017-08-03 09:07:41.822769,0:00:50.339198,mailing,0
2017-08-03 09:07:41.828289,2017-08-03 10:36:56.929344,1:29:15.101055,meeting,0
2017-08-03 10:36:56.937514,2017-08-03 10:39:08.139863,0:02:11.202349,mailing,0
2017-08-03 10:39:08.145273,2017-08-03 10:58:51.246305,0:19:43.101032,offline,0
2017-08-03 10:58:51.253962,2017-08-03 12:11:04.357530,1:12:13.103568,meeting,0
2017-08-03 12:11:04.366161,2017-08-03 12:13:49.535872,0:02:45.169711,copyFiles,0
2017-08-03 12:13:49.541840,2017-08-03 12:23:24.789584,0:09:35.247744,copyFiles,0
2017-08-03 12:23:24.795831,2017-08-03 12:47:28.898014,0:24:04.102183,offline,0
2017-08-03 12:47:28.907436,2017-08-03 12:50:34.010941,0:03:05.103505,breaks,0
2017-08-03 12:50:34.018003,2017-08-03 12:59:51.120384,0:09:17.102381,offline,0
2017-08-03 12:59:51.127953,2017-08-03 14:07:42.230063,1:07:51.102110,meeting,0
2017-08-03 14:07:42.237348,2017-08-03 14:09:03.595990,0:01:21.358642,browsing,0
2017-08-03 14:09:03.602625,2017-08-03 14:09:43.136332,0:00:39.533707,browsing,0
2017-08-03 14:09:43.142466,2017-08-03 14:10:53.636890,0:01:10.494424,mailing,0
2017-08-03 14:10:53.642614,2017-08-03 16:10:30.743761,1:59:37.101147,meeting,0
2017-08-03 16:10:30.749582,2017-08-03 16:10:46.198444,0:00:15.448862,printing,0
2017-08-03 16:10:46.204239,2017-08-03 16:46:45.305382,0:35:59.101143,offline,0
2017-08-03 16:46:45.312867,2017-08-03 17:33:31.414652,0:46:46.101785,offline,0
2017-08-03 17:33:31.422030,2017-08-03 18:03:25.528754,0:29:54.106724,offline,0
2017-08-03 18:03:25.535891,2017-08-03 18:03:40.669963,0:00:15.134072,printing,0
2017-08-03 18:03:40.677525,2017-08-03 18:05:11.601384,0:01:30.923859,private,0
2017-08-03 18:05:11.608227,2017-08-03 18:15:11.614508,0:10:00.006281,private,-1
2017-08-03 18:15:11.621652,2017-08-03 18:15:46.910354,0:00:35.288702,printing,0
2017-08-03 18:15:46.916845,2017-08-03 18:24:49.446815,0:09:02.529970,private,0
2017-08-03 18:24:49.453719,2017-08-03 18:31:30.604106,0:06:41.150387,private,0
2017-08-03 18:31:30.610157,2017-08-03 18:31:55.671124,0:00:25.060967,printing,0
2017-08-03 18:31:55.677122,2017-08-03 18:32:30.872066,0:00:35.194944,printing,0
2017-08-03 18:32:30.878735,2017-08-03 18:34:50.970327,0:02:20.091592,copyFiles,0
2017-08-03 18:34:50.976852,2017-08-03 18:40:36.614636,0:05:45.637784,private,0
2017-08-03 18:40:36.620548,2017-08-03 18:41:01.693051,0:00:25.072503,printing,0
2017-08-03 18:41:01.697437,2017-08-03 18:43:55.701268,0:02:54.003831,private,0
2017-08-03 18:43:55.711182,2017-08-03 20:18:27.722228,1:34:32.011046,meeting,0
2017-08-04 09:14:32.736641,2017-08-04 09:16:29.879016,0:01:57.142375,private,0
2017-08-04 09:16:29.883444,2017-08-04 09:16:32.892908,0:00:03.009464,mailing,-1
2017-08-04 09:16:32.898287,2017-08-04 10:43:29.999080,1:26:57.100793,meeting,0
2017-08-04 10:43:30.005552,2017-08-04 10:49:06.992511,0:05:36.986959,copyFiles,0
2017-08-04 10:49:06.998230,2017-08-04 10:52:41.574071,0:03:34.575841,copyFiles,0
2017-08-04 10:52:41.580642,2017-08-04 10:56:02.368064,0:03:20.787422,browsing,0
2017-08-04 10:56:02.421666,2017-08-04 10:56:37.573065,0:00:35.151399,printing,0
2017-08-04 10:56:37.578942,2017-08-04 10:56:52.812713,0:00:15.233771,printing,0
2017-08-04 10:56:52.818692,2017-08-04 10:57:17.907132,0:00:25.088440,printing,0
2017-08-04 10:57:17.932180,2017-08-04 10:59:29.390792,0:02:11.458612,browsing,0
2017-08-04 10:59:29.396385,2017-08-04 11:01:06.494490,0:01:37.098105,offline,0
2017-08-04 11:01:06.508330,2017-08-04 11:02:26.944064,0:01:20.435734,private,0
2017-08-04 11:02:26.949575,2017-08-04 11:02:52.000883,0:00:25.051308,printing,0
2017-08-04 11:02:52.006468,2017-08-04 11:03:17.091123,0:00:25.084655,printing,0
2017-08-04 11:03:17.096841,2017-08-04 12:22:57.198400,1:19:40.101559,meeting,0
2017-08-04 12:22:57.206995,2017-08-04 12:23:02.887246,0:00:05.680251,browsing,0
2017-08-04 12:23:02.894325,2017-08-04 12:51:49.995667,0:28:47.101342,offline,0
2017-08-04 12:51:50.003171,2017-08-04 12:52:35.140234,0:00:45.137063,printing,0
2017-08-04 12:52:35.146615,2017-08-04 12:53:00.218558,0:00:25.071943,printing,0
2017-08-04 12:53:00.224458,2017-08-04 12:54:51.325674,0:01:51.101216,breaks,0
2017-08-04 12:54:51.332762,2017-08-04 13:42:06.434434,0:47:15.101672,meeting,0
2017-08-04 13:42:06.454408,2017-08-04 13:42:09.459660,0:00:03.005252,mailing,-1
2017-08-04 13:42:09.479102,2017-08-04 13:49:18.656383,0:07:09.177281,copyFiles,0
2017-08-04 13:49:18.663437,2017-08-04 14:36:57.764580,0:47:39.101143,offline,0
2017-08-04 14:36:57.773367,2017-08-04 14:37:00.780806,0:00:03.007439,mailing,-1
2017-08-04 14:37:00.786114,2017-08-04 14:37:15.904559,0:00:15.118445,printing,0
2017-08-04 14:37:15.911016,2017-08-04 14:37:51.431417,0:00:35.520401,private,0
2017-08-04 14:37:51.444838,2017-08-04 14:37:54.452012,0:00:03.007174,mailing,-1
2017-08-04 14:37:54.457709,2017-08-04 14:41:08.259131,0:03:13.801422,browsing,0
2017-08-04 14:41:08.266063,2017-08-04 14:41:11.269947,0:00:03.003884,mailing,-1
2017-08-04 14:41:11.274737,2017-08-04 14:42:55.097771,0:01:43.823034,private,0
2017-08-04 14:42:55.103337,2017-08-04 15:19:40.204901,0:36:45.101564,offline,0
2017-08-04 15:19:40.212074,2017-08-04 15:20:25.482958,0:00:45.270884,private,0
2017-08-04 15:20:25.488929,2017-08-04 15:25:22.255690,0:04:56.766761,private,0
2017-08-04 15:25:22.262201,2017-08-04 15:37:51.363899,0:12:29.101698,offline,0
2017-08-04 15:37:51.371273,2017-08-04 15:41:42.423694,0:03:51.052421,private,0
2017-08-04 15:41:42.430361,2017-08-04 15:41:45.442615,0:00:03.012254,mailing,-1
2017-08-04 15:41:45.449219,2017-08-04 15:42:10.525792,0:00:25.076573,printing,0
2017-08-04 15:42:10.532001,2017-08-04 17:40:10.633299,1:58:00.101298,meeting,0
2017-08-04 17:40:10.661160,2017-08-04 17:42:12.166733,0:02:01.505573,private,0
2017-08-04 17:42:12.172373,2017-08-04 17:43:17.836680,0:01:05.664307,copyFiles,0
2017-08-04 17:43:17.844036,2017-08-04 19:08:56.945573,1:25:39.101537,meeting,0
2017-08-04 19:08:56.952442,2017-08-04 19:15:15.769246,0:06:18.816804,browsing,0
2017-08-04 19:15:15.774207,2017-08-04 19:25:15.785623,0:10:00.011416,private,-1
2017-08-04 19:25:15.795159,2017-08-04 19:27:00.074172,0:01:44.279013,browsing,0
2017-08-04 19:27:00.080715,2017-08-04 19:27:15.114727,0:00:15.034012,printing,0
2017-08-04 19:27:15.119182,2017-08-04 19:56:05.141388,0:28:50.022206,offline,0
2017-08-04 19:56:05.146686,2017-08-04 20:04:32.532786,0:08:27.386100,copyFiles,0
2017-08-08 06:00:08.350730,2017-08-08 06:03:30.366571,0:03:22.015841,copyFiles,0
2017-08-08 06:03:30.371013,2017-08-08 06:12:57.217614,0:09:26.846601,browsing,0
2017-08-08 06:12:57.223671,2017-08-08 06:15:35.018652,0:02:37.794981,copyFiles,0
2017-08-08 06:15:35.024397,2017-08-08 06:18:12.408760,0:02:37.384363,private,0
2017-08-08 06:18:12.415423,2017-08-08 06:20:34.185912,0:02:21.770489,private,0
2017-08-08 06:20:34.192658,2017-08-08 06:20:37.193406,0:00:03.000748,mailing,-1
2017-08-08 06:20:37.199127,2017-08-08 07:45:14.300606,1:24:37.101479,meeting,0
2017-08-08 07:45:14.308993,2017-08-08 08:25:33.410568,0:40:19.101575,offline,0
2017-08-08 08:25:33.417817,2017-08-08 08:31:37.302632,0:06:03.884815,copyFiles,0
2017-08-08 08:31:37.309443,2017-08-08 08:41:23.456752,0:09:46.147309,private,0
2017-08-08 08:41:23.462642,2017-08-08 08:44:30.534407,0:03:07.071765,browsing,0
2017-08-08 08:44:30.540584,2017-08-08 10:38:49.642485,1:54:19.101901,meeting,0
2017-08-08 10:38:49.649251,2017-08-08 12:02:02.750956,1:23:13.101705,meeting,0
2017-08-08 12:02:02.785494,2017-08-08 12:02:18.092301,0:00:15.306807,printing,0
2017-08-08 12:02:18.108240,2017-08-08 12:06:13.665359,0:03:55.557119,private,0
2017-08-08 12:06:13.670111,2017-08-08 12:09:11.771787,0:02:58.101676,offline,0
2017-08-08 12:09:11.780607,2017-08-08 12:16:27.878454,0:07:16.097847,copyFiles,0
2017-08-08 12:16:27.885102,2017-08-08 12:16:30.889090,0:00:03.003988,mailing,-1
2017-08-08 12:16:30.894784,2017-08-08 12:17:09.572218,0:00:38.677434,private,0
2017-08-08 12:17:09.578101,2017-08-08 12:20:14.822094,0:03:05.243993,private,0
2017-08-08 12:20:14.829714,2017-08-08 12:20:49.924829,0:00:35.095115,printing,0
2017-08-08 12:20:49.929750,2017-08-08 12:33:48.030862,0:12:58.101112,offline,0
2017-08-08 12:33:48.043498,2017-08-08 13:10:08.145772,0:36:20.102274,offline,0
2017-08-08 13:10:08.152545,2017-08-08 13:10:11.156564,0:00:03.004019,mailing,-1
2017-08-08 13:10:11.162223,2017-08-08 13:10:14.156380,0:00:02.994157,mailing,-1
2017-08-08 13:10:14.162030,2017-08-08 13:49:29.263085,0:39:15.101055,meeting,0
2017-08-08 13:49:29.270750,2017-08-08 14:21:50.372630,0:32:21.101880,offline,0
2017-08-08 14:21:50.380270,2017-08-08 14:59:18.482044,0:37:28.101774,offline,0
2017-08-08 14:59:18.489507,2017-08-08 15:03:00.488542,0:03:41.999035,private,0
2017-08-08 15:03:00.494677,2017-08-08 15:03:54.114804,0:00:53.620127,private,0
2017-08-08 15:03:54.122186,2017-08-08 15:04:23.418852,0:00:29.296666,private,0
2017-08-08 15:04:23.425045,2017-08-08 16:22:16.527266,1:17:53.102221,meeting,0
2017-08-08 16:22:16.546971,2017-08-08 17:12:01.648759,0:49:45.101788,offline,0
2017-08-08 17:12:01.655593,2017-08-08 17:13:06.889338,0:01:05.233745,printing,0
2017-08-08 17:13:06.895729,2017-08-08 17:15:03.996996,0:01:57.101267,breaks,0
2017-08-08 17:15:04.004729,2017-08-08 17:15:59.298468,0:00:55.293739,printing,0
2017-08-08 17:15:59.305677,2017-08-08 17:25:59.310964,0:10:00.005287,browsing,-9
2017-08-08 17:25:59.316368,2017-08-08 17:26:17.985319,0:00:18.668951,browsing,0
2017-08-08 17:26:17.991604,2017-08-08 17:26:43.051652,0:00:25.060048,printing,0
2017-08-08 17:26:43.071089,2017-08-08 17:30:35.547358,0:03:52.476269,copyFiles,0
2017-08-08 17:30:35.553263,2017-08-08 17:33:28.724706,0:02:53.171443,copyFiles,0
2017-08-08 17:33:28.731275,2017-08-08 17:33:58.502260,0:00:29.770985,browsing,0
2017-08-08 17:33:58.508952,2017-08-08 17:35:09.434978,0:01:10.926026,private,0
2017-08-08 17:35:09.441359,2017-08-08 17:45:39.474141,0:10:30.032782,meeting,0
2017-08-08 17:45:39.481419,2017-08-08 19:29:58.583203,1:44:19.101784,meeting,0
2017-08-08 19:29:58.591684,2017-08-08 19:35:19.842646,0:05:21.250962,private,0
2017-08-08 19:35:19.848880,2017-08-08 19:35:22.850313,0:00:03.001433,mailing,-1
2017-08-08 19:35:22.855615,2017-08-08 19:35:47.927208,0:00:25.071593,printing,0
2017-08-08 19:35:47.933439,2017-08-08 19:36:23.093408,0:00:35.159969,printing,0
2017-08-08 19:36:23.099723,2017-08-08 20:12:32.133399,0:36:09.033676,meeting,0
2017-08-10 06:01:25.919673,2017-08-10 06:04:39.124417,0:03:13.204744,private,0
2017-08-10 06:04:39.129990,2017-08-10 06:07:06.218195,0:02:27.088205,browsing,0
2017-08-10 06:07:06.225142,2017-08-10 06:07:50.301026,0:00:44.075884,browsing,0
2017-08-10 06:07:50.306953,2017-08-10 06:23:25.408552,0:15:35.101599,offline,0
2017-08-10 06:23:25.417074,2017-08-10 06:24:00.808188,0:00:35.391114,printing,0
2017-08-10 06:24:00.816579,2017-08-10 07:01:05.918753,0:37:05.102174,offline,0
2017-08-10 07:01:05.929727,2017-08-10 08:51:29.970943,1:50:24.041216,meeting,0
2017-08-10 08:51:29.981085,2017-08-10 08:54:52.014999,0:03:22.033914,browsing,0
2017-08-10 08:54:52.022738,2017-08-10 08:58:40.124588,0:03:48.101850,offline,0
2017-08-10 08:58:40.134284,2017-08-10 08:59:57.574420,0:01:17.440136,private,0
2017-08-10 08:59:57.580411,2017-08-10 09:00:54.121207,0:00:56.540796,browsing,0
2017-08-10 09:00:54.127371,2017-08-10 10:07:45.229624,1:06:51.102253,meeting,0
2017-08-10 10:07:45.236712,2017-08-10 10:15:57.576652,0:08:12.339940,private,0
2017-08-10 10:15:57.583330,2017-08-10 10:17:17.817159,0:01:20.233829,browsing,0
2017-08-10 10:17:17.823147,2017-08-10 11:49:00.925012,1:31:43.101865,meeting,0
2017-08-10 11:49:00.936468,2017-08-10 11:50:01.566977,0:01:00.630509,mailing,0
2017-08-10 11:50:01.572722,2017-08-10 11:51:12.473496,0:01:10.900774,mailing,0
2017-08-10 11:51:12.490759,2017-08-10 12:40:04.591855,0:48:52.101096,meeting,0
2017-08-10 12:40:04.599739,2017-08-10 12:41:05.140361,0:01:00.540622,mailing,0
2017-08-10 12:41:05.145646,2017-08-10 12:42:26.366672,0:01:21.221026,mailing,0
2017-08-10 12:42:26.372707,2017-08-10 12:45:51.916782,0:03:25.544075,private,0
2017-08-10 12:45:51.922546,2017-08-10 12:47:42.808516,0:01:50.885970,mailing,0
2017-08-10 12:47:42.813670,2017-08-10 12:49:45.304115,0:02:02.490445,browsing,0
2017-08-10 12:49:45.310384,2017-08-10 12:53:42.521312,0:03:57.210928,browsing,0
2017-08-10 12:53:42.527496,2017-08-10 12:55:23.282693,0:01:40.755197,mailing,0
2017-08-10 12:55:23.286934,2017-08-10 12:58:33.388194,0:03:10.101260,breaks,0
2017-08-10 12:58:33.393380,2017-08-10 12:59:29.650425,0:00:56.257045,browsing,0
2017-08-10 12:59:29.656560,2017-08-10 13:12:57.758848,0:13:28.102288,offline,0
2017-08-10 13:12:57.765411,2017-08-10 13:13:43.266817,0:00:45.501406,printing,0
2017-08-10 13:13:43.271813,2017-08-10 13:33:42.373013,0:19:59.101200,meeting,0
2017-08-10 13:33:42.379223,2017-08-10 13:34:07.456467,0:00:25.077244,printing,0
2017-08-10 13:34:07.461949,2017-08-10 13:34:58.136165,0:00:50.674216,mailing,0
2017-08-10 13:34:58.144763,2017-08-10 13:37:19.177505,0:02:21.032742,mailing,0
2017-08-10 13:37:19.183293,2017-08-10 13:44:35.284484,0:07:16.101191,offline,0
2017-08-10 13:44:35.292536,2017-08-10 13:45:35.788041,0:01:00.495505,mailing,0
2017-08-10 13:45:35.793488,2017-08-10 13:46:49.168389,0:01:13.374901,private,0
2017-08-10 13:46:49.174746,2017-08-10 13:48:23.232827,0:01:34.058081,private,0
2017-08-10 13:48:23.240330,2017-08-10 13:49:00.268850,0:00:37.028520,private,0
2017-08-10 13:49:00.276851,2017-08-10 13:49:33.643651,0:00:33.366800,private,0
2017-08-10 13:49:33.649884,2017-08-10 14:51:11.751998,1:01:38.102114,meeting,0
2017-08-10 14:51:11.760207,2017-08-10 15:09:55.862113,0:18:44.101906,meeting,0
2017-08-10 15:09:55.869817,2017-08-10 15:10:10.918767,0:00:15.048950,printing,0
2017-08-10 15:10:10.924532,2017-08-10 15:10:46.022103,0:00:35.097571,printing,0
2017-08-10 15:10:46.029825,2017-08-10 15:11:36.335428,0:00:50.305603,mailing,0
2017-08-10 15:11:36.340864,2017-08-10 15:12:01.409271,0:00:25.068407,printing,0
2017-08-10 15:12:01.415282,2017-08-10 16:26:27.516372,1:14:26.101090,meeting,0
2017-08-10 16:26:27.528013,2017-08-10 16:27:02.712088,0:00:35.184075,printing,0
2017-08-10 16:27:02.718284,2017-08-10 16:28:55.066673,0:01:52.348389,private,0
2017-08-10 16:28:55.073660,2017-08-10 16:29:55.409380,0:01:00.335720,mailing,0
2017-08-10 16:29:55.414729,2017-08-10 17:52:30.516116,1:22:35.101387,meeting,0
2017-08-10 17:52:30.524741,2017-08-10 19:21:11.626717,1:28:41.101976,meeting,0
2017-08-10 19:21:11.635634,2017-08-10 19:21:36.721666,0:00:25.086032,printing,0
2017-08-10 19:21:36.727950,2017-08-10 19:23:36.679967,0:01:59.952017,private,0
2017-08-10 19:23:36.685573,2017-08-10 19:25:04.155625,0:01:27.470052,private,0
2017-08-10 19:25:04.162161,2017-08-10 19:26:06.226083,0:01:02.063922,breaks,0
2017-08-10 19:26:06.234426,2017-08-10 19:27:32.604518,0:01:26.370092,private,0
2017-08-10 19:27:32.609698,2017-08-10 20:56:05.711759,1:28:33.102061,meeting,0
2017-08-11 06:03:21.275730,2017-08-11 06:04:04.859670,0:00:43.583940,browsing,0
2017-08-11 06:04:04.864792,2017-08-11 06:05:37.693123,0:01:32.828331,browsing,0
2017-08-11 06:05:37.700139,2017-08-11 06:13:33.801684,0:07:56.101545,offline,0
2017-08-11 06:13:33.809935,2017-08-11 06:14:26.765591,0:00:52.955656,private,0
2017-08-11 06:14:26.772797,2017-08-11 06:15:27.342332,0:01:00.569535,mailing,0
2017-08-11 06:15:27.348827,2017-08-11 06:16:37.957237,0:01:10.608410,mailing,0
2017-08-11 06:16:37.963288,2017-08-11 06:18:08.438112,0:01:30.474824,mailing,0
2017-08-11 06:18:08.443840,2017-08-11 06:19:38.980605,0:01:30.536765,mailing,0
2017-08-11 06:19:38.986346,2017-08-11 06:20:32.450389,0:00:53.464043,browsing,0
2017-08-11 06:20:32.457063,2017-08-11 06:26:42.225775,0:06:09.768712,browsing,0
2017-08-11 06:26:42.233856,2017-08-11 06:31:58.335787,0:05:16.101931,offline,0
2017-08-11 06:31:58.343057,2017-08-11 06:33:59.280622,0:02:00.937565,mailing,0
2017-08-11 06:33:59.287136,2017-08-11 07:10:55.388137,0:36:56.101001,offline,0
2017-08-11 07:10:55.395226,2017-08-11 09:10:36.496838,1:59:41.101612,meeting,0
2017-08-11 09:10:36.509802,2017-08-11 09:11:22.275239,0:00:45.765437,printing,0
2017-08-11 09:11:22.281549,2017-08-11 09:16:43.609296,0:05:21.327747,private,0
2017-08-11 09:16:43.614828,2017-08-11 09:17:53.938786,0:01:10.323958,private,0
2017-08-11 09:17:53.945275,2017-08-11 09:19:04.449984,0:01:10.504709,mailing,0
2017-08-11 09:19:04.455675,2017-08-11 09:21:19.946168,0:02:15.490493,private,0
2017-08-11 09:21:19.951711,2017-08-11 09:27:15.550984,0:05:55.599273,browsing,0
2017-08-11 09:27:15.557631,2017-08-11 09:27:30.595631,0:00:15.038000,printing,0
2017-08-11 09:27:30.602173,2017-08-11 09:32:08.382341,0:04:37.780168,copyFiles,0
2017-08-11 09:32:08.388898,2017-08-11 09:34:15.211876,0:02:06.822978,private,0
2017-08-11 09:34:15.219071,2017-08-11 09:35:05.713106,0:00:50.494035,mailing,0
2017-08-11 09:35:05.718562,2017-08-11 10:52:54.819485,1:17:49.100923,meeting,0
2017-08-11 10:52:54.825297,2017-08-11 10:53:19.891852,0:00:25.066555,printing,0
2017-08-11 10:53:19.897418,2017-08-11 10:54:05.180027,0:00:45.282609,printing,0
2017-08-11 10:54:05.189487,2017-08-11 12:23:58.292058,1:29:53.102571,meeting,0
2017-08-11 12:23:58.299394,2017-08-11 12:27:11.756806,0:03:13.457412,browsing,0
2017-08-11 12:27:11.763925,2017-08-11 13:09:04.865785,0:41:53.101860,offline,0
2017-08-11 13:09:04.876421,2017-08-11 13:12:29.271689,0:03:24.395268,private,0
2017-08-11 13:12:29.281379,2017-08-11 13:45:15.383082,0:32:46.101703,meeting,0
2017-08-11 13:45:15.388437,2017-08-11 14:43:58.490179,0:58:43.101742,meeting,0
2017-08-11 14:43:58.501309,2017-08-11 14:47:32.876576,0:03:34.375267,private,0
2017-08-11 14:47:32.882606,2017-08-11 15:00:31.984908,0:12:59.102302,offline,0
2017-08-11 15:00:31.992852,2017-08-11 15:03:41.972304,0:03:09.979452,browsing,0
2017-08-11 15:03:41.978942,2017-08-11 15:07:22.708737,0:03:40.729795,private,0
2017-08-11 15:07:22.715163,2017-08-11 16:38:44.816953,1:31:22.101790,meeting,0
2017-08-11 16:38:44.842867,2017-08-11 16:39:00.050460,0:00:15.207593,printing,0
2017-08-11 16:39:00.056761,2017-08-11 16:42:38.817658,0:03:38.760897,private,0
2017-08-11 16:42:38.824923,2017-08-11 16:45:54.508992,0:03:15.684069,private,0
2017-08-11 16:45:54.516995,2017-08-11 17:37:34.619163,0:51:40.102168,meeting,0
2017-08-11 17:37:34.626366,2017-08-11 18:31:55.728119,0:54:21.101753,meeting,0
2017-08-11 18:31:55.735180,2017-08-11 18:58:52.837509,0:26:57.102329,offline,0
2017-08-11 18:58:52.843530,2017-08-11 19:07:33.956319,0:08:41.112789,browsing,0
2017-08-11 19:07:33.968431,2017-08-11 19:11:10.070216,0:03:36.101785,breaks,0
2017-08-11 19:11:10.078620,2017-08-11 19:16:48.140612,0:05:38.061992,private,0
2017-08-11 19:16:48.146282,2017-08-11 19:19:49.497761,0:03:01.351479,browsing,0
2017-08-11 19:19:49.504457,2017-08-11 19:20:05.938949,0:00:16.434492,printing,0
2017-08-11 19:20:05.946589,2017-08-11 20:23:19.047730,1:03:13.101141,meeting,0
2017-08-15 06:02:38.265153,2017-08-15 06:58:27.367486,0:55:49.102333,meeting,0
2017-08-15 06:58:27.375816,2017-08-15 07:37:48.477516,0:39:21.101700,offline,0
2017-08-15 07:37:48.486171,2017-08-15 07:38:03.573112,0:00:15.086941,printing,0
2017-08-15 07:38:03.580569,2017-08-15 07:39:04.257644,0:01:00.677075,mailing,0
2017-08-15 07:39:04.263185,2017-08-15 07:40:07.312849,0:01:03.049664,browsing,0
2017-08-15 07:40:07.318317,2017-08-15 08:24:17.420144,0:44:10.101827,offline,0
2017-08-15 08:24:17.429017,2017-08-15 08:25:17.697111,0:01:00.268094,mailing,0
2017-08-15 08:25:17.703141,2017-08-15 08:26:48.487222,0:01:30.784081,private,0
2017-08-15 08:26:48.494022,2017-08-15 10:07:15.596271,1:40:27.102249,meeting,0
2017-08-15 10:07:15.623037,2017-08-15 10:08:16.390813,0:01:00.767776,mailing,0
2017-08-15 10:08:16.395858,2017-08-15 10:09:06.739747,0:00:50.343889,mailing,0
2017-08-15 10:09:06.745085,2017-08-15 10:12:11.846052,0:03:05.100967,breaks,0
