start,end,duration,activity,returnCode
2017-08-04 10:26:35.138880,2017-08-04 10:28:02.051857,0:01:26.912977,browsing,0
2017-08-04 10:28:02.077963,2017-08-04 10:29:10.480552,0:01:08.402589,browsing,0
2017-08-04 10:29:10.485639,2017-08-04 10:29:25.550181,0:00:15.064542,printing,0
2017-08-04 10:29:25.556439,2017-08-04 11:16:19.657579,0:46:54.101140,offline,0
2017-08-04 11:16:19.664297,2017-08-04 11:18:20.048204,0:02:00.383907,browsing,0
2017-08-04 11:18:20.054332,2017-08-04 11:19:11.862744,0:00:51.808412,browsing,0
2017-08-04 11:19:11.869938,2017-08-04 11:20:08.349730,0:00:56.479792,browsing,0
2017-08-04 11:20:08.355724,2017-08-04 11:21:40.771262,0:01:32.415538,browsing,0
2017-08-04 11:21:40.777224,2017-08-04 12:07:27.878175,0:45:47.100951,offline,0
2017-08-04 12:07:27.884297,2017-08-04 12:13:05.349345,0:05:37.465048,browsing,0
2017-08-04 12:13:05.355202,2017-08-04 12:53:02.457463,0:39:57.102261,offline,0
2017-08-04 12:53:02.464155,2017-08-04 12:56:22.412676,0:03:19.948521,browsing,0
2017-08-04 12:56:22.418966,2017-08-04 12:57:39.265664,0:01:16.846698,browsing,0
2017-08-04 12:57:39.271319,2017-08-04 12:59:21.833932,0:01:42.562613,browsing,0
2017-08-04 12:59:21.840104,2017-08-04 12:59:59.866910,0:00:38.026806,browsing,0
2017-08-04 12:59:59.872099,2017-08-04 13:00:18.236570,0:00:18.364471,browsing,0
2017-08-04 13:00:18.242385,2017-08-04 13:01:02.541065,0:00:44.298680,browsing,0
2017-08-04 13:01:02.546736,2017-08-04 13:29:38.648389,0:28:36.101653,offline,0
2017-08-04 13:29:38.656447,2017-08-04 13:30:17.698217,0:00:39.041770,browsing,0
2017-08-04 13:30:17.704159,2017-08-04 13:31:19.481032,0:01:01.776873,browsing,0
2017-08-04 13:31:19.487049,2017-08-04 13:33:46.456320,0:02:26.969271,browsing,0
2017-08-04 13:33:46.461542,2017-08-04 13:34:38.977260,0:00:52.515718,browsing,0
2017-08-04 13:34:38.983117,2017-08-04 15:08:49.084327,1:34:10.101210,meeting,0
2017-08-04 15:08:49.092371,2017-08-04 15:09:46.198269,0:00:57.105898,browsing,0
2017-08-04 15:09:46.205646,2017-08-04 15:09:52.192896,0:00:05.987250,browsing,0
2017-08-04 15:09:52.199195,2017-08-04 15:10:49.184425,0:00:56.985230,browsing,0
2017-08-04 15:10:49.194457,2017-08-04 15:17:33.296511,0:06:44.102054,offline,0
2017-08-04 15:17:33.305169,2017-08-04 15:18:02.364521,0:00:29.059352,browsing,0
2017-08-04 15:18:02.371240,2017-08-04 15:18:05.373697,0:00:03.002457,mailing,-1
2017-08-04 15:18:05.378646,2017-08-04 15:18:47.665744,0:00:42.287098,browsing,0
2017-08-04 15:18:47.674534,2017-08-04 15:19:02.771370,0:00:15.096836,printing,0
2017-08-04 15:19:02.777557,2017-08-04 15:22:29.995023,0:03:27.217466,browsing,0
2017-08-04 15:22:30.001539,2017-08-04 15:24:42.898862,0:02:12.897323,browsing,0
2017-08-04 15:24:42.905144,2017-08-04 15:25:49.270035,0:01:06.364891,browsing,0
2017-08-04 15:25:49.277199,2017-08-04 16:12:25.379126,0:46:36.101927,offline,0
2017-08-04 16:12:25.385187,2017-08-04 16:21:06.002608,0:08:40.617421,browsing,0
2017-08-04 16:21:06.009960,2017-08-04 16:25:11.647592,0:04:05.637632,browsing,0
2017-08-04 16:25:11.653347,2017-08-04 16:54:01.755099,0:28:50.101752,offline,0
2017-08-04 16:54:01.762737,2017-08-04 17:04:01.773926,0:10:00.011189,browsing,-1
2017-08-07 09:03:03.017008,2017-08-07 09:13:03.022511,0:10:00.005503,browsing,-1
2017-08-07 09:13:03.053141,2017-08-07 09:13:54.227181,0:00:51.174040,browsing,0
2017-08-07 09:13:54.234546,2017-08-07 09:17:55.548716,0:04:01.314170,browsing,0
2017-08-07 09:17:55.555478,2017-08-07 09:20:02.198020,0:02:06.642542,browsing,0
2017-08-07 09:20:02.206537,2017-08-07 09:20:08.805639,0:00:06.599102,browsing,0
2017-08-07 09:20:08.811908,2017-08-07 09:20:27.546567,0:00:18.734659,browsing,0
2017-08-07 09:20:27.553465,2017-08-07 09:26:04.317152,0:05:36.763687,browsing,0
2017-08-07 09:26:04.324513,2017-08-07 09:27:14.114385,0:01:09.789872,browsing,0
2017-08-07 09:27:14.129245,2017-08-07 09:52:03.131630,0:24:49.002385,offline,0
2017-08-07 09:52:03.139552,2017-08-07 09:52:10.824194,0:00:07.684642,browsing,0
2017-08-07 09:52:10.830364,2017-08-07 09:55:06.420455,0:02:55.590091,browsing,0
2017-08-07 09:55:06.426881,2017-08-07 09:57:50.293225,0:02:43.866344,browsing,0
2017-08-07 09:57:50.299198,2017-08-07 10:00:23.708754,0:02:33.409556,browsing,0
2017-08-07 10:00:23.715504,2017-08-07 10:35:33.731576,0:35:10.016072,offline,0
2017-08-07 10:35:33.739993,2017-08-07 10:38:59.185076,0:03:25.445083,private,0
2017-08-07 10:38:59.191630,2017-08-07 10:39:43.640811,0:00:44.449181,browsing,0
2017-08-07 10:39:43.647233,2017-08-07 10:45:35.562068,0:05:51.914835,browsing,0
2017-08-07 10:45:35.568559,2017-08-07 10:46:41.278489,0:01:05.709930,browsing,0
2017-08-07 10:46:41.285082,2017-08-07 10:56:25.299472,0:09:44.014390,offline,0
2017-08-07 10:56:25.306746,2017-08-07 11:02:49.591952,0:06:24.285206,browsing,0
2017-08-07 11:02:49.599420,2017-08-07 11:02:55.276601,0:00:05.677181,browsing,0
2017-08-07 11:02:55.282695,2017-08-07 11:08:42.677507,0:05:47.394812,browsing,0
2017-08-07 11:08:42.683505,2017-08-07 11:42:07.700899,0:33:25.017394,offline,0
2017-08-07 11:42:07.708557,2017-08-07 11:44:13.329370,0:02:05.620813,browsing,0
2017-08-07 11:44:13.342214,2017-08-07 11:45:06.558167,0:00:53.215953,browsing,0
2017-08-07 11:45:06.564144,2017-08-07 11:45:55.958729,0:00:49.394585,browsing,0
2017-08-07 11:45:55.965491,2017-08-07 12:17:15.017620,0:31:19.052129,offline,0
2017-08-07 12:17:15.025682,2017-08-07 12:53:38.035427,0:36:23.009745,offline,0
2017-08-07 12:53:38.042566,2017-08-07 13:00:56.529051,0:07:18.486485,browsing,0
2017-08-07 13:00:56.536265,2017-08-07 13:02:20.089309,0:01:23.553044,browsing,0
2017-08-07 13:02:20.095608,2017-08-07 13:04:03.849215,0:01:43.753607,browsing,0
2017-08-07 13:04:03.855925,2017-08-07 13:05:35.978242,0:01:32.122317,browsing,0
2017-08-07 13:05:35.985102,2017-08-07 13:16:58.001775,0:11:22.016673,offline,0
2017-08-07 13:16:58.009697,2017-08-07 13:18:34.704190,0:01:36.694493,browsing,0
2017-08-07 13:18:34.709895,2017-08-07 13:20:48.635265,0:02:13.925370,browsing,0
2017-08-07 13:20:48.640861,2017-08-07 13:21:57.430407,0:01:08.789546,browsing,0
2017-08-07 13:21:57.436910,2017-08-07 13:22:34.801268,0:00:37.364358,browsing,0
2017-08-07 13:22:34.808117,2017-08-07 13:39:56.817858,0:17:22.009741,offline,0
2017-08-07 13:39:56.825453,2017-08-07 14:14:53.885432,0:34:57.059979,offline,0
2017-08-07 14:14:53.893249,2017-08-07 14:17:43.867679,0:02:49.974430,browsing,0
2017-08-07 14:17:43.874332,2017-08-07 14:18:04.796786,0:00:20.922454,browsing,0
2017-08-07 14:18:04.803467,2017-08-07 14:22:43.818044,0:04:39.014577,offline,0
2017-08-07 14:22:43.825608,2017-08-07 15:02:17.834686,0:39:34.009078,offline,0
2017-08-07 15:02:17.841881,2017-08-07 15:04:38.412154,0:02:20.570273,browsing,0
2017-08-07 15:04:38.418682,2017-08-07 15:07:06.894568,0:02:28.475886,private,0
2017-08-07 15:07:06.900810,2017-08-07 15:08:26.764399,0:01:19.863589,browsing,0
2017-08-07 15:08:26.771406,2017-08-07 15:41:04.776932,0:32:38.005526,offline,0
2017-08-07 15:41:04.784944,2017-08-07 15:42:29.872567,0:01:25.087623,browsing,0
2017-08-07 15:42:29.880509,2017-08-07 15:45:54.025880,0:03:24.145371,browsing,0
2017-08-07 15:45:54.033200,2017-08-07 15:47:19.351760,0:01:25.318560,browsing,0
2017-08-07 15:47:19.358686,2017-08-07 15:48:47.440105,0:01:28.081419,breaks,0
2017-08-07 15:48:47.447549,2017-08-07 15:48:54.330856,0:00:06.883307,browsing,0
2017-08-07 15:48:54.336947,2017-08-07 15:49:14.259635,0:00:19.922688,browsing,0
2017-08-07 15:49:14.267185,2017-08-07 15:50:31.417544,0:01:17.150359,browsing,0
2017-08-07 15:50:31.423713,2017-08-07 16:37:34.453901,0:47:03.030188,offline,0
2017-08-07 16:37:34.461113,2017-08-07 16:38:05.834973,0:00:31.373860,browsing,0
2017-08-07 16:38:05.840831,2017-08-07 16:42:05.675032,0:03:59.834201,browsing,0
2017-08-07 16:42:05.681408,2017-08-07 17:17:40.687184,0:35:35.005776,offline,0
2017-08-08 09:03:12.001409,2017-08-08 09:34:36.102835,0:31:24.101426,offline,0
2017-08-08 09:34:36.108492,2017-08-08 10:24:09.210019,0:49:33.101527,offline,0
2017-08-08 10:24:09.217424,2017-08-08 10:24:30.392600,0:00:21.175176,browsing,0
2017-08-08 10:24:30.400167,2017-08-08 10:24:36.637523,0:00:06.237356,browsing,0
2017-08-08 10:24:36.643865,2017-08-08 10:26:08.092675,0:01:31.448810,browsing,0
2017-08-08 10:26:08.101007,2017-08-08 10:27:13.920157,0:01:05.819150,browsing,0
2017-08-08 10:27:13.926285,2017-08-08 11:02:40.969121,0:35:27.042836,offline,0
2017-08-08 11:02:40.977916,2017-08-08 11:10:12.265475,0:07:31.287559,browsing,0
2017-08-08 11:10:12.272463,2017-08-08 11:11:43.071324,0:01:30.798861,browsing,0
2017-08-08 11:11:43.077429,2017-08-08 11:38:22.178938,0:26:39.101509,offline,0
2017-08-08 11:38:22.186697,2017-08-08 11:38:36.699241,0:00:14.512544,browsing,0
2017-08-08 11:38:36.705760,2017-08-08 11:40:45.006561,0:02:08.300801,browsing,0
2017-08-08 11:40:45.012999,2017-08-08 11:47:10.114686,0:06:25.101687,offline,0
2017-08-08 11:47:10.122038,2017-08-08 11:55:00.189167,0:07:50.067129,browsing,0
2017-08-08 11:55:00.195640,2017-08-08 12:02:18.297519,0:07:18.101879,offline,0
2017-08-08 12:02:18.315677,2017-08-08 12:06:14.732458,0:03:56.416781,browsing,0
2017-08-08 12:06:14.737725,2017-08-08 12:07:00.036909,0:00:45.299184,browsing,0
2017-08-08 12:07:00.051336,2017-08-08 12:08:38.425383,0:01:38.374047,browsing,0
2017-08-08 12:08:38.431647,2017-08-08 12:10:20.909552,0:01:42.477905,browsing,0
2017-08-08 12:10:20.916831,2017-08-08 12:14:06.422399,0:03:45.505568,private,0
2017-08-08 12:14:06.429433,2017-08-08 12:14:22.239264,0:00:15.809831,browsing,0
2017-08-08 12:14:22.245449,2017-08-08 12:15:03.729976,0:00:41.484527,browsing,0
2017-08-08 12:15:03.737129,2017-08-08 12:17:26.007312,0:02:22.270183,browsing,0
2017-08-08 12:17:26.014199,2017-08-08 12:27:26.023157,0:10:00.008958,browsing,-1
2017-08-08 12:27:26.030245,2017-08-08 12:56:21.035426,0:28:55.005181,offline,0
2017-08-08 12:56:21.042433,2017-08-08 12:59:26.643638,0:03:05.601205,browsing,0
2017-08-08 12:59:26.650010,2017-08-08 13:03:57.515552,0:04:30.865542,browsing,0
2017-08-08 13:03:57.521687,2017-08-08 13:07:19.831170,0:03:22.309483,browsing,0
2017-08-08 13:07:19.846383,2017-08-08 13:09:11.815205,0:01:51.968822,browsing,0
2017-08-08 13:09:11.821392,2017-08-08 13:30:45.823928,0:21:34.002536,offline,0
2017-08-08 13:30:45.842358,2017-08-08 13:30:56.394530,0:00:10.552172,browsing,0
2017-08-08 13:30:56.412253,2017-08-08 13:31:10.531781,0:00:14.119528,browsing,0
2017-08-08 13:31:10.770283,2017-08-08 13:31:20.124416,0:00:09.354133,browsing,0
2017-08-08 13:31:20.146099,2017-08-08 13:31:35.274862,0:00:15.128763,printing,0
2017-08-08 13:31:35.292343,2017-08-08 13:31:46.508518,0:00:11.216175,browsing,0
2017-08-08 13:31:46.532511,2017-08-08 13:33:33.211946,0:01:46.679435,browsing,0
2017-08-08 13:33:33.218653,2017-08-08 13:36:16.691723,0:02:43.473070,browsing,0
2017-08-08 13:36:16.698438,2017-08-08 13:39:58.086764,0:03:41.388326,browsing,0
2017-08-08 13:39:58.092081,2017-08-08 13:40:07.811256,0:00:09.719175,browsing,0
2017-08-08 13:40:07.817024,2017-08-08 14:11:35.917074,0:31:28.100050,offline,0
2017-08-08 14:11:35.928594,2017-08-08 14:13:57.340773,0:02:21.412179,browsing,0
2017-08-08 14:13:57.347877,2017-08-08 14:15:47.270148,0:01:49.922271,browsing,0
2017-08-08 14:15:47.276498,2017-08-08 14:16:29.322473,0:00:42.045975,browsing,0
2017-08-08 14:16:29.334796,2017-08-08 14:19:29.408468,0:03:00.073672,breaks,0
2017-08-08 14:19:29.415669,2017-08-08 14:20:34.106517,0:01:04.690848,browsing,0
2017-08-08 14:20:34.115634,2017-08-08 14:20:43.771285,0:00:09.655651,browsing,0
2017-08-08 14:20:43.780524,2017-08-08 14:22:55.048876,0:02:11.268352,browsing,0
2017-08-08 14:22:55.095262,2017-08-08 14:25:39.636374,0:02:44.541112,browsing,0
2017-08-08 14:25:39.644970,2017-08-08 14:27:52.767451,0:02:13.122481,browsing,0
2017-08-08 14:27:52.773911,2017-08-08 14:30:57.363903,0:03:04.589992,browsing,0
2017-08-08 14:30:57.369939,2017-08-08 14:37:12.623551,0:06:15.253612,browsing,0
2017-08-08 14:37:12.632429,2017-08-08 14:44:37.441499,0:07:24.809070,browsing,0
2017-08-08 14:44:37.450000,2017-08-08 14:49:06.741784,0:04:29.291784,browsing,0
2017-08-08 14:49:06.756945,2017-08-08 14:53:17.768503,0:04:11.011558,browsing,0
2017-08-08 14:53:17.774772,2017-08-08 15:01:46.716496,0:08:28.941724,browsing,0
2017-08-08 15:01:46.722574,2017-08-08 16:51:54.750567,1:50:08.027993,meeting,0
2017-08-08 16:51:54.758102,2017-08-08 16:52:51.676274,0:00:56.918172,browsing,0
2017-08-08 16:52:51.682794,2017-08-08 16:58:10.097850,0:05:18.415056,browsing,0
2017-08-08 16:58:10.107050,2017-08-08 17:22:37.151058,0:24:27.044008,offline,0
2017-08-10 09:04:56.246302,2017-08-10 09:08:38.658409,0:03:42.412107,browsing,0
2017-08-10 09:08:38.685083,2017-08-10 09:10:36.698357,0:01:58.013274,browsing,0
2017-08-10 09:10:36.704251,2017-08-10 09:41:40.806230,0:31:04.101979,offline,0
2017-08-10 09:41:40.815670,2017-08-10 10:20:55.918549,0:39:15.102879,offline,0
2017-08-10 10:20:55.925753,2017-08-10 10:23:32.613271,0:02:36.687518,browsing,0
2017-08-10 10:23:32.618428,2017-08-10 10:27:18.355266,0:03:45.736838,browsing,0
2017-08-10 10:27:18.361401,2017-08-10 10:28:08.742822,0:00:50.381421,mailing,0
2017-08-10 10:28:08.749153,2017-08-10 11:12:57.852000,0:44:49.102847,offline,0
2017-08-10 11:12:57.859760,2017-08-10 11:22:57.865431,0:10:00.005671,browsing,-1
2017-08-10 11:22:57.875627,2017-08-10 12:01:11.970446,0:38:14.094819,offline,0
2017-08-10 12:01:11.977088,2017-08-10 12:02:31.546169,0:01:19.569081,browsing,0
